iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	H2 	H 	O 	O2 	OH 	H2O 	HO2 	H2O2 	C 	CH 	CH2 	CH2(S) 	CH3 	CH4 	CO 	CO2 	HCO 	CH2O 	CH2OH 	CH3O 	CH3OH 	C2H 	C2H2 	C2H3 	C2H4 	C2H5 	C2H6 	HCCO 	CH2CO 	HCCOH 	N 	NH 	NH2 	NH3 	NNH 	NO 	NO2 	N2O 	HNO 	CN 	HCN 	H2CN 	HCNN 	HCNO 	HOCN 	HNCO 	NCO 	N2 	AR 	C3H7 	C3H8 	CH2CHO 	CH3CHO 	
19 	 2.0000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999989e+02 	8.6695222361e-17 	1.5970524398e-16 	3.7070022260e-16 	2.1875780622e-01 	1.1666768469e-15 	1.4935411454e-15 	2.0823567187e-11 	1.4379681451e-15 	-1.4150788556e-30 	7.7741145516e-30 	3.6297494993e-25 	4.7094143420e-26 	9.4899824122e-12 	5.4838588440e-02 	9.4348693935e-22 	4.3082687373e-24 	5.7468065869e-23 	3.8234011787e-15 	4.7409902325e-27 	1.9568097603e-16 	3.2104950207e-18 	1.2340797656e-29 	4.4495137218e-30 	-1.2847430180e-29 	2.1094920546e-23 	1.4991175312e-22 	2.4492361715e-20 	4.3144488117e-32 	-1.9917425825e-30 	9.9440494688e-30 	-1.6438920819e-29 	-2.9569581056e-29 	-1.9548921922e-28 	3.1897551110e-28 	1.8709092837e-21 	-1.0770391941e-29 	6.3451087519e-30 	4.0618426315e-20 	-1.3488630184e-29 	-1.8976776700e-30 	9.1798190737e-30 	-9.7412990182e-30 	-1.8364894648e-30 	1.2215365999e-29 	-4.2244220029e-28 	-1.4525690614e-28 	-8.6093739930e-29 	7.1375878635e-01 	1.2644818957e-02 	4.1531404259e-29 	-4.8219594186e-29 	-1.2437258905e-28 	-6.1626632561e-34 	
20 	 2.1000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999988e+02 	9.4355655954e-17 	1.6457681389e-16 	3.9926961263e-16 	2.1875780622e-01 	1.2478759277e-15 	1.6874990618e-15 	2.1864707808e-11 	1.5853520641e-15 	-1.7068682251e-31 	1.1074438746e-29 	4.0542347470e-25 	5.2540193103e-26 	9.9645451178e-12 	5.4838588440e-02 	1.0965156613e-21 	5.0674073971e-24 	6.3550439325e-23 	4.2202270869e-15 	5.3431610911e-27 	2.1056456435e-16 	3.6462146425e-18 	3.6999880302e-30 	3.6048520169e-30 	-4.0801449818e-30 	2.5506560374e-23 	1.7241686969e-22 	2.8353231006e-20 	3.2360363459e-30 	-3.5393289845e-30 	9.9165829443e-30 	-1.5522910727e-29 	-3.1563473490e-29 	-2.0014816245e-28 	3.1902184584e-28 	1.9280456262e-21 	-1.7135423920e-29 	-4.9629347500e-29 	4.2911310727e-20 	-1.4524814736e-29 	-1.2870475366e-29 	9.1038264615e-30 	-2.3071774054e-30 	-3.0850022539e-30 	1.2215344443e-29 	-4.5505593542e-28 	-1.8340431251e-28 	-6.2651226238e-29 	7.1375878635e-01 	1.2644818957e-02 	3.7891249983e-29 	4.6191618761e-29 	-1.3244244354e-28 	-6.1704659586e-34 	
21 	 2.2000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999988e+02 	1.0224155085e-16 	1.6925213138e-16 	4.2818271823e-16 	2.1875780622e-01 	1.3295444743e-15 	1.8945415894e-15 	2.2905844056e-11 	1.7399242657e-15 	5.4814005960e-30 	-8.0826135819e-30 	4.5030022389e-25 	5.8287187847e-26 	1.0439114890e-11 	5.4838588439e-02 	1.2653507993e-21 	5.9128663326e-24 	6.9943245873e-23 	4.6369145994e-15 	5.9745282439e-27 	2.2564617146e-16 	4.1140799081e-18 	-1.9070939204e-30 	2.9428484433e-30 	-6.3978511105e-30 	3.0562689893e-23 	1.9695998567e-22 	3.2599936659e-20 	9.1006379564e-31 	-5.0740542065e-30 	9.8946160577e-30 	-1.2222516639e-29 	-2.8501516689e-29 	-2.1043941745e-28 	3.1903019329e-28 	1.9828847995e-21 	-7.6302007351e-31 	-1.2843586538e-28 	4.5229302583e-20 	-1.3808810650e-29 	-3.1556866458e-30 	9.0600225985e-30 	-3.3586171073e-30 	1.1672847617e-30 	1.2215357146e-29 	-4.5305347239e-28 	-2.2311884450e-28 	-7.1229339231e-29 	7.1375878635e-01 	1.2644818957e-02 	2.5257253588e-29 	9.2491836265e-29 	-1.3731204901e-28 	-6.3900808352e-34 	
22 	 2.3000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999987e+02 	1.1034386828e-16 	1.7374094631e-16 	4.5738975433e-16 	2.1875780621e-01 	1.4115984599e-15 	2.1147372440e-15 	2.3946975851e-11 	1.9016846349e-15 	3.1363366714e-30 	6.5279211483e-30 	4.9762124904e-25 	6.4344333468e-26 	1.0913691734e-11 	5.4838588439e-02 	1.4507806272e-21 	6.8494794244e-24 	7.6646510262e-23 	5.0734825785e-15 	6.6562074126e-27 	2.4090629842e-16 	4.6144943497e-18 	1.7480608282e-29 	1.6998869615e-30 	-1.1100560881e-29 	3.6319950317e-23 	2.2361112757e-22 	3.7250860507e-20 	1.1198853962e-30 	-6.7459610451e-30 	9.8951656774e-30 	-1.9847161552e-29 	-2.8431938568e-29 	-2.1951013712e-28 	3.1902422247e-28 	2.0355409386e-21 	4.8686603753e-30 	-1.9382632621e-28 	4.7572411109e-20 	-2.1830151137e-29 	5.0868113257e-30 	8.8129750962e-30 	-9.6917826862e-30 	-1.7197778811e-30 	1.2215374846e-29 	-4.5538114901e-28 	-2.6248068571e-28 	-4.4569076222e-29 	7.1375878635e-01 	1.2644818957e-02 	3.4413521555e-30 	1.2138436976e-28 	-1.4029208175e-28 	-6.7371922796e-34 	
23 	 2.4000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999987e+02 	1.1865401807e-16 	1.7805250519e-16 	4.8684497820e-16 	2.1875780621e-01 	1.4939650390e-15 	2.3481419612e-15 	2.4988103116e-11 	2.0706330564e-15 	-2.9696280495e-29 	1.4981024505e-30 	5.4733287020e-25 	7.0695538627e-26 	1.1388275644e-11 	5.4838588438e-02 	1.6535944513e-21 	7.8819973016e-24 	8.3660693833e-23 	5.5299480564e-15 	7.3637806942e-27 	2.5632737619e-16 	5.1478217747e-18 	-9.5884298326e-30 	1.2783464395e-30 	4.7288768719e-30 	4.2837099246e-23 	2.5243836578e-22 	4.2324385194e-20 	2.7583328946e-30 	-8.4223163323e-30 	9.8778885455e-30 	-7.3800281620e-30 	-2.5279349543e-29 	-2.2631730318e-28 	3.1905219737e-28 	2.0861222770e-21 	7.3215483375e-30 	-2.3543505172e-28 	4.9940644132e-20 	-1.9906533901e-29 	1.1198790423e-29 	8.0815972085e-30 	-1.8358915380e-29 	4.3128926062e-31 	1.2215386081e-29 	-4.8251167996e-28 	-3.0360130930e-28 	-2.6185219945e-29 	7.1375878635e-01 	1.2644818957e-02 	6.3007802488e-30 	1.1140243126e-28 	-1.3852108571e-28 	-6.7715345037e-34 	
24 	 2.5000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999986e+02 	1.2716383552e-16 	1.8219557899e-16 	5.1650641024e-16 	2.1875780621e-01 	1.5765810766e-15 	2.5948007711e-15 	2.6029225777e-11 	2.2467694141e-15 	-2.5084759567e-29 	5.2395548378e-30 	5.9945276313e-25 	7.7366382550e-26 	1.1862866607e-11 	5.4838588438e-02 	1.8745817837e-21 	9.0151628746e-24 	9.0986179404e-23 	6.0063264161e-15 	8.1063371896e-27 	2.7189357457e-16 	5.7143901971e-18 	6.7382144011e-30 	2.0273051325e-30 	3.2112028145e-30 	5.0174741389e-23 	2.8350787001e-22 	4.7838894176e-20 	1.0386696973e-30 	-1.0023057327e-29 	9.7847556136e-30 	-1.1351877891e-29 	-2.0300603914e-29 	-2.3124582551e-28 	3.1906491873e-28 	2.1347314868e-21 	3.6804217515e-30 	-2.8030988485e-28 	5.2334008193e-20 	-2.0538224037e-29 	9.1058195031e-30 	7.0311895679e-30 	-2.6208520441e-29 	2.5700497222e-30 	1.2215374737e-29 	-5.1133248945e-28 	-3.4475082421e-28 	2.0638611277e-30 	7.1375878635e-01 	1.2644818957e-02 	-2.6883765776e-30 	2.9987622166e-29 	-1.3186748973e-28 	-6.8270319194e-34 	
25 	 2.6000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999985e+02 	1.3586555955e-16 	1.8617848923e-16 	5.4633557287e-16 	2.1875780621e-01 	1.6593918763e-15 	2.8547492538e-15 	2.7070343765e-11 	2.4300935917e-15 	5.9744258494e-30 	-1.3693078708e-30 	6.5400524882e-25 	8.4346716432e-26 	1.2337464604e-11 	5.4838588437e-02 	2.1145335966e-21 	1.0253784774e-23 	9.8622961841e-23 	6.5026315543e-15 	8.8798967723e-27 	2.8759063013e-16 	6.3144953804e-18 	4.3764499779e-30 	3.5080059026e-30 	1.8614537814e-30 	5.8395181953e-23 	3.1688396187e-22 	5.3812771718e-20 	-1.6627456244e-30 	-1.1531130002e-29 	9.7103667888e-30 	-8.2232317514e-30 	-1.7240539732e-29 	-2.3462458256e-28 	3.1902468670e-28 	2.1814659748e-21 	1.2296670403e-29 	-3.5041133934e-28 	5.4752508653e-20 	-1.8126099077e-29 	-1.4974385804e-31 	5.9535896717e-30 	-1.8933890624e-29 	-7.3112725128e-31 	1.2215408677e-29 	-5.1392211383e-28 	-3.8686618759e-28 	5.0052617100e-29 	7.1375878635e-01 	1.2644818957e-02 	-2.8278871272e-30 	-2.4710227766e-29 	-1.2833650796e-28 	-6.6254098877e-34 	
26 	 2.7000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999985e+02 	1.4475181208e-16 	1.9000913250e-16 	5.7629724634e-16 	2.1875780621e-01 	1.7423500794e-15 	3.1280148050e-15 	2.8111457013e-11 	2.6206054722e-15 	1.8149362095e-29 	3.8527790406e-30 	7.1096661983e-25 	9.1623505303e-26 	1.2812069610e-11 	5.4838588437e-02 	2.3742406425e-21 	1.1602633000e-23 	1.0657137738e-22 	7.0188760283e-15 	9.7173704306e-27 	3.0340569103e-16 	6.9484040292e-18 	5.5176591051e-30 	4.8657708298e-30 	8.1678865079e-30 	6.7562512982e-23 	3.5262916782e-22 	6.0264402879e-20 	9.7146592091e-31 	-1.4836908714e-29 	1.7941849283e-29 	-3.8001916601e-30 	-1.9191421488e-29 	-2.3491113922e-28 	3.1674860184e-28 	2.2264181720e-21 	1.5788865881e-29 	-4.1723764460e-28 	5.7196149792e-20 	-1.9510543051e-29 	8.6852760389e-30 	5.3751458123e-30 	-1.2951548136e-29 	1.9286982252e-30 	1.2215418250e-29 	-5.1376746428e-28 	-4.2647756936e-28 	9.1512401767e-29 	7.1375878635e-01 	1.2644818957e-02 	-4.2342839304e-30 	-3.3981251171e-29 	-1.2644447280e-28 	-6.6338417450e-34 	
27 	 2.8000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999984e+02 	1.5381557847e-16 	1.9369500348e-16 	6.0635924045e-16 	2.1875780621e-01 	1.8254147118e-15 	3.4146177362e-15 	2.9152565457e-11 	2.8183049382e-15 	3.4924912883e-29 	-6.6299080635e-30 	7.7030391183e-25 	9.9198222018e-26 	1.3286681594e-11 	5.4838588436e-02 	2.6544946188e-21 	1.3066445081e-23 	1.1483160595e-22 	7.5550711879e-15 	1.0560609989e-26 	3.1932717737e-16 	7.6163566651e-18 	-1.2762337349e-29 	5.9745248189e-30 	9.8245361125e-30 	7.7742547079e-23 	3.9080426666e-22 	6.7212173506e-20 	5.8809892880e-31 	-1.4744070955e-29 	2.9670569931e-29 	-3.9045747689e-30 	-2.1242619249e-29 	-2.3496482560e-28 	3.0422428919e-28 	2.2696758141e-21 	3.6404099526e-30 	-5.1040280762e-28 	5.9664934902e-20 	-1.9288656600e-29 	2.5734802346e-30 	5.0962926596e-30 	5.4679290798e-30 	-1.0723570662e-30 	1.2215442206e-29 	-5.1803179559e-28 	-4.6327691890e-28 	9.2542629754e-29 	7.1375878635e-01 	1.2644818957e-02 	2.7088087516e-30 	-7.8250891052e-29 	-1.1879419249e-28 	-6.3404821592e-34 	
28 	 2.9000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999984e+02 	1.6305018909e-16 	1.9724321665e-16 	6.3649218104e-16 	2.1875780621e-01 	1.9085503583e-15 	3.7145722326e-15 	3.0193669035e-11 	3.0231918719e-15 	6.0754575718e-30 	6.9782962509e-30 	8.3203857020e-25 	1.0707843558e-25 	1.3761300522e-11 	5.4838588436e-02 	2.9560864769e-21 	1.4649923759e-23 	1.2340358837e-22 	8.1112272951e-15 	1.1451667302e-26 	3.3534465524e-16 	8.3185702180e-18 	-2.4401916251e-31 	6.6596156827e-30 	8.6902169722e-30 	8.9002521750e-23 	4.3146834149e-22 	7.4674470229e-20 	1.3265544101e-30 	-1.5462351517e-29 	4.2080614645e-29 	1.6439325828e-30 	-2.4396455038e-29 	-2.3668000404e-28 	2.9720180883e-28 	2.3113221742e-21 	-6.9404763541e-30 	-5.7892803059e-28 	6.2158866373e-20 	-1.5808261508e-29 	1.1133544436e-29 	5.2165768412e-30 	6.6698248133e-30 	3.2733458276e-30 	1.2215464043e-29 	-5.4230282726e-28 	-5.0028177321e-28 	1.2636501735e-28 	7.1375878635e-01 	1.2644818957e-02 	1.5316731416e-30 	-2.5312275127e-29 	-1.1031979650e-28 	-5.9322489085e-34 	
29 	 3.0000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999983e+02 	1.7244930181e-16 	2.0066052663e-16 	6.6666931046e-16 	2.1875780621e-01 	1.9917264470e-15 	4.0278871875e-15 	3.1234767691e-11 	3.2352661552e-15 	1.1431067287e-29 	6.1287773091e-30 	8.9614655735e-25 	1.1525946212e-25 	1.4235926357e-11 	5.4838588435e-02 	3.2798079308e-21 	1.6357804376e-23 	1.3228791810e-22 	8.6873536312e-15 	1.2385952062e-26 	3.5144872329e-16 	9.0552403608e-18 	-8.3432285901e-30 	6.6015353267e-30 	5.7807027722e-30 	1.0141163031e-22 	4.7467882531e-22 	8.2669680442e-20 	-2.0775277043e-30 	-1.5313168156e-29 	5.4541658525e-29 	-1.4509446339e-30 	-2.2444832145e-29 	-2.3673196870e-28 	2.9212265990e-28 	2.3514363205e-21 	1.1738574134e-29 	-6.2356233985e-28 	6.4677945771e-20 	-1.8888480906e-29 	1.1782536989e-29 	5.8906525344e-30 	2.9506767862e-29 	-3.3384909224e-31 	1.2215430395e-29 	-5.7011006490e-28 	-5.3906466117e-28 	1.8203984477e-28 	7.1375878635e-01 	1.2644818957e-02 	2.4615346030e-30 	-1.3194004578e-29 	-1.0361623742e-28 	-5.3749005872e-34 	
30 	 3.1000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999983e+02 	1.8200688548e-16 	2.0395334740e-16 	6.9686630104e-16 	2.1875780621e-01 	2.0749166278e-15 	4.3545669294e-15 	3.2275861368e-11 	3.4545276694e-15 	4.6812532307e-31 	-1.4527344605e-30 	9.6265289165e-25 	1.2373051874e-25 	1.4710559059e-11 	5.4838588435e-02 	3.6264525788e-21 	1.8194796101e-23 	1.4148440402e-22 	9.2834585936e-15 	1.3364545115e-26 	3.6763091055e-16 	9.8265436130e-18 	7.9575463970e-30 	6.0379001806e-30 	7.5017215332e-30 	1.1504018782e-22 	5.2049154799e-22 	9.1216192304e-20 	6.6742295334e-30 	-1.3426434900e-29 	6.8579347294e-29 	-3.5501353366e-30 	-1.8239308454e-29 	-2.3672054465e-28 	2.8890839715e-28 	2.3900933255e-21 	1.6329196321e-29 	-6.7717468602e-28 	6.7222173912e-20 	-2.1620685963e-29 	5.1619857694e-30 	6.8105324208e-30 	8.7471612482e-30 	2.5047129519e-30 	1.2215445117e-29 	-5.7307108949e-28 	-5.7871424646e-28 	1.7993830960e-28 	7.1375878635e-01 	1.2644818957e-02 	5.2392691291e-30 	2.8423054227e-30 	-9.5649407523e-29 	-4.7908647710e-34 	
31 	 3.2000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999982e+02 	1.9171720426e-16 	2.0712777037e-16 	7.2706108069e-16 	2.1875780621e-01 	2.1580982339e-15 	4.6946118556e-15 	3.3316950013e-11 	3.6809762955e-15 	1.0474710195e-29 	1.0696276921e-29 	1.0315189102e-24 	1.3251465626e-25 	1.5185198586e-11 	5.4838588434e-02 	3.9968122830e-21 	2.0165605909e-23 	1.5099315708e-22 	9.8995497832e-15 	1.4364599799e-26 	3.8388358429e-16 	1.0632639236e-17 	-1.0198701768e-29 	6.4892278882e-30 	4.6288296433e-30 	1.2996034301e-22 	5.6896078029e-22 	1.0033239472e-19 	1.0647920362e-29 	-1.0439870481e-29 	8.3654591886e-29 	5.0258568598e-30 	-2.2093286749e-29 	-2.3669191516e-28 	2.8489564641e-28 	2.4273644978e-21 	9.4908238608e-30 	-6.4449734609e-28 	6.9791550935e-20 	-2.2028070226e-29 	-1.6063926586e-30 	6.9893433268e-30 	4.6400441568e-30 	9.4763944238e-31 	1.2215377816e-29 	-5.6289660200e-28 	-6.1696110382e-28 	1.9442477449e-28 	7.1375878635e-01 	1.2644818957e-02 	-8.9580081691e-30 	-6.0430752670e-29 	-8.6442190981e-29 	-3.9674818511e-34 	
32 	 3.3000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999981e+02 	2.0157480281e-16 	2.1018958140e-16 	7.5723367008e-16 	2.1875780620e-01 	2.2412518133e-15 	5.0480189859e-15 	3.4358033577e-11 	3.9146119143e-15 	1.1708072604e-29 	1.9000184003e-29 	1.1027460987e-24 	1.4159281006e-25 	1.5659844893e-11 	5.4838588434e-02 	4.3916797444e-21 	2.2274886193e-23 	1.6081445845e-22 	1.0535634083e-14 	1.5402553584e-26 	4.0019986710e-16 	1.1473670942e-17 	-3.2453807392e-31 	5.2754721261e-30 	-1.5970785019e-30 	1.4624564562e-22 	6.2013927840e-22 	1.1003667734e-19 	1.3615938080e-29 	-3.9691489099e-30 	9.9059128502e-29 	4.2327583840e-30 	-2.5893656168e-29 	-2.3664735605e-28 	2.7917871218e-28 	2.4633175581e-21 	5.8975241100e-31 	-6.0683106538e-28 	7.2386076357e-20 	-2.0770492286e-29 	-7.6721175244e-30 	7.3072964801e-30 	1.8286755828e-29 	1.0815898793e-30 	1.2215374297e-29 	-5.6182799266e-28 	-6.5451621073e-28 	1.9630428640e-28 	7.1375878635e-01 	1.2644818957e-02 	-1.1703119623e-29 	-1.7421222421e-28 	-8.6599805027e-29 	-2.9401991772e-34 	
33 	 3.4000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999981e+02 	2.1157449218e-16 	2.1314427690e-16 	7.8736603032e-16 	2.1875780620e-01 	2.3243607220e-15 	5.4147824455e-15 	3.5399112011e-11 	4.1554344060e-15 	2.8685858909e-29 	6.7888706763e-30 	1.1763402658e-24 	1.5095871076e-25 	1.6134497936e-11 	5.4838588433e-02 	4.8118479882e-21 	2.4527319231e-23 	1.7094832095e-22 	1.1191717728e-14 	1.6473048527e-26 	4.1657356208e-16 	1.2349768429e-17 	-1.0515447679e-29 	7.0344184627e-30 	6.0379490140e-30 	1.6397098337e-22 	6.7407832541e-22 	1.2034743054e-19 	9.3213247532e-30 	-3.6996569648e-30 	1.1463511066e-28 	7.7256389189e-30 	-2.6982002349e-29 	-2.3662182173e-28 	2.7394239256e-28 	2.4980168422e-21 	1.3346148426e-29 	-6.3967164071e-28 	7.5005749142e-20 	-1.7056905884e-29 	6.4300882921e-30 	8.4555743544e-30 	2.6472825625e-29 	3.3080224051e-30 	1.2215413655e-29 	-5.6333464018e-28 	-6.9373225597e-28 	2.0484961573e-28 	7.1375878635e-01 	1.2644818957e-02 	5.1440815085e-30 	-2.1389139235e-28 	-8.0865866635e-29 	-1.8538613369e-34 	
34 	 3.5000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999980e+02 	2.2171133656e-16 	2.1599707890e-16 	8.1744192084e-16 	2.1875780620e-01 	2.4074107693e-15 	5.7948938871e-15 	3.6440185270e-11 	4.4034436506e-15 	1.6921796970e-30 	5.7212581429e-30 	1.2523027386e-24 	1.6062644382e-25 	1.6609157669e-11 	5.4838588433e-02 	5.2581110041e-21 	2.6927589397e-23 	1.8139496665e-22 	1.1867806372e-14 	1.7579376640e-26 	4.3299908551e-16 	1.3261048774e-17 	8.2377183439e-30 	7.3989750230e-30 	2.7267158780e-30 	1.8321278928e-22 	7.3082777404e-22 	1.3128304544e-19 	7.2035018862e-30 	-2.9830369548e-30 	1.3231340327e-28 	1.5307434961e-29 	-2.9881861388e-29 	-2.3658930095e-28 	2.6961921740e-28 	2.5315234824e-21 	2.0901124041e-29 	-6.8616079777e-28 	7.7650567749e-20 	-2.2138147832e-29 	1.8719872060e-29 	9.5640768225e-30 	3.1182266450e-29 	-5.7110780386e-31 	1.2215421154e-29 	-5.6361864584e-28 	-7.1952845187e-28 	2.5412268210e-28 	7.1375878635e-01 	1.2644818957e-02 	-1.5650485341e-29 	-2.8465804657e-28 	-7.4360257044e-29 	-4.3375211089e-35 	
35 	 3.6000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999980e+02 	2.3198064064e-16 	2.1875294940e-16 	8.4744676653e-16 	2.1875780620e-01 	2.4903899101e-15 	6.1883428593e-15 	3.7481253308e-11 	4.6586395279e-15 	5.8168170916e-30 	8.7381460920e-30 	1.3305912435e-24 	1.7059104013e-25 	1.7083824044e-11 	5.4838588432e-02 	5.7312612688e-21 	2.9480323581e-23 	1.9215424286e-22 	1.2563905139e-14 	1.8725417573e-26 	4.4947140616e-16 	1.4207617675e-17 	1.9134199939e-29 	1.0160892425e-29 	1.3994313575e-29 	2.0404859372e-22 	7.9043608450e-22 	1.4286191387e-19 	6.4421911702e-30 	-6.1416515422e-30 	1.4909366617e-28 	1.0386889219e-29 	-2.9100840170e-29 	-2.3658641765e-28 	2.6572159582e-28 	2.5638955546e-21 	3.4214912229e-29 	-7.2797291786e-28 	8.0320530185e-20 	-1.9028752386e-29 	6.9370483072e-30 	1.1320216784e-29 	3.9425672425e-29 	5.3669300829e-30 	1.2215488088e-29 	-5.7806530083e-28 	-7.1833772910e-28 	3.0820054083e-28 	7.1375878635e-01 	1.2644818957e-02 	-8.7520943121e-30 	-2.5930178546e-28 	-6.5165826528e-29 	1.1853175347e-34 	
36 	 3.7000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999979e+02 	2.4237793764e-16 	2.2141660385e-16 	8.7736753377e-16 	2.1875780620e-01 	2.5732879756e-15 	6.5951171300e-15 	3.8522316086e-11 	4.9210219173e-15 	-2.7129230897e-30 	1.4312216727e-29 	1.4112400441e-24 	1.8084592936e-25 	1.7558497014e-11 	5.4838588432e-02 	6.2320928832e-21 	3.2190180324e-23 	2.0322633405e-22 	1.3280018684e-14 	1.9905908052e-26 	4.6598599060e-16 	1.5189570580e-17 	7.0377487243e-30 	8.6014773456e-30 	4.4878221593e-30 	2.2655750564e-22 	8.5295036485e-22 	1.5510242836e-19 	4.0210949461e-30 	-9.4041628131e-30 	1.6875120599e-28 	1.4958218061e-29 	-2.1937175422e-29 	-2.3659646836e-28 	2.6636313639e-28 	2.5951882513e-21 	3.9617831057e-29 	-7.6621127185e-28 	8.3015634052e-20 	-1.9389137759e-29 	3.9696946309e-30 	1.2516736225e-29 	2.1752387245e-29 	-5.3613972263e-32 	1.2215515461e-29 	-5.6917003147e-28 	-7.1630853885e-28 	2.9943015741e-28 	7.1375878635e-01 	1.2644818957e-02 	-1.5338522754e-30 	-2.7255981686e-28 	-5.8368166782e-29 	3.0479984741e-34 	
37 	 3.8000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999979e+02 	2.5289897795e-16 	2.2399252386e-16 	9.0719261459e-16 	2.1875780620e-01 	2.6560964392e-15 	7.0152029680e-15 	3.9563373563e-11 	5.1905906979e-15 	5.0442845418e-30 	2.8129904830e-29 	1.4942287836e-24 	1.9140630573e-25 	1.8033176532e-11 	5.4838588431e-02 	6.7613990153e-21 	3.5061778603e-23 	2.1461142900e-22 	1.4016151230e-14 	2.1112981732e-26 	4.8253875393e-16 	1.6206993703e-17 	5.4253995604e-31 	9.1222540894e-30 	7.0225342407e-30 	2.5081978518e-22 	9.1841640846e-22 	1.6802298215e-19 	3.3507338867e-30 	-1.5121755231e-29 	1.8704886974e-28 	1.6738916625e-29 	-1.7252048221e-29 	-2.3664316683e-28 	2.6318653480e-28 	2.6254540288e-21 	5.2769146163e-29 	-7.6449776902e-28 	8.5735876590e-20 	-1.4572057287e-29 	1.7480057118e-29 	1.3205045054e-29 	8.1008588158e-30 	2.4196415622e-30 	1.2215502494e-29 	-5.7974268259e-28 	-7.1446112094e-28 	3.2525706344e-28 	7.1375878635e-01 	1.2644818957e-02 	-4.8076946356e-30 	-2.6989148527e-28 	-5.1912942120e-29 	5.1389072738e-34 	
38 	 3.9000000000e-06 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999978e+02 	2.6353971842e-16 	2.2648496927e-16 	9.3691171864e-16 	2.1875780620e-01 	2.7388082116e-15 	7.4485853901e-15 	4.0604425701e-11 	5.4673457486e-15 	3.4287814753e-29 	1.3552680366e-29 	1.5795592779e-24 	2.0225425426e-25 	1.8507862551e-11 	5.4838588430e-02 	7.3199736423e-21 	3.8099743848e-23 	2.2630933239e-22 	1.4772306619e-14 	2.2361180644e-26 	4.9912601536e-16 	1.7259964934e-17 	1.2051530630e-29 	7.9230546447e-30 	1.9009761982e-30 	2.7691687899e-22 	9.8687873061e-22 	1.8164196916e-19 	4.6559257796e-30 	-1.9969078117e-29 	2.0348770527e-28 	1.8422845901e-29 	-1.4907423283e-29 	-2.3653217563e-28 	2.5647767418e-28 	2.6547427576e-21 	3.6755945979e-29 	-7.0468644509e-28 	8.8481254719e-20 	-1.3878834273e-29 	1.5055498946e-29 	1.3558866360e-29 	1.2427534183e-29 	7.8756994359e-32 	1.2215548104e-29 	-5.8808575907e-28 	-7.1290261840e-28 	4.1595333926e-28 	7.1375878635e-01 	1.2644818957e-02 	9.1382749410e-30 	-2.2306441976e-28 	-4.9812248678e-29 	7.5596070686e-34 	
